dept,division,code,name,prof,time,category,credit,l_time,note00,note01,note02,note03,note04,count,avg_score_overall,avg_score_difficulty,avg_score_grade,avg_score_study,avg_score_achievement,avg_score_attendance
기초인문사회과학,교양,GEDI001,동양사상입문,조한석,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI025,라틴어,정준영,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI003,문학입문,한진일,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI003,문학입문,김태웅,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI003,문학입문,신영지,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI003,문학입문,임태훈,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI009,사회학입문,정태인,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI009,사회학입문,박형민,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI009,사회학입문,김봉석,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI008,심리학입문,박형생,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI008,심리학입문,윤상연,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI002,언어학입문,송시춘,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI002,언어학입문,홍윤선,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI004,역사학입문,양재혁,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI004,역사학입문,김지훈,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI004,역사학입문,나혜심,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI004,역사학입문,구수미,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI007,정치학입문,유철,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI007,정치학입문,장문강,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI007,정치학입문,주미숙,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI005,철학입문,원석영,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI005,철학입문,김태경,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI005,철학입문,정은해,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI005,철학입문,송대현,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI010,경제학입문,정현식,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI020,기초일본어1,김영옥,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI021,기초일본어2,김영옥,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI015,기초중국어2,이소화,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI023,기초한문,김덕수,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI023,기초한문,김새미오,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI005,철학입문,조정옥,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI014,기초중국어1,강소영,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI010,경제학입문,김정심,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI001,동양사상입문,김선옥,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI007,정치학입문,이광일,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI005,철학입문,김연숙,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI003,문학입문,현재원,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI004,역사학입문,윤경섭,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI014,기초중국어1,이소화,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI017,기초독어2,최명원,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI013,기초프랑스어2,이가야,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI005,철학입문,이영환,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI003,문학입문,이영재,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI008,심리학입문,김금미,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI017,기초독어2,조일,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI004,역사학입문,하원수,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI010,경제학입문,윤영상,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI016,기초독어1,오윤희,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI020,기초일본어1,구현숙,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI012,기초프랑스어1,김병욱,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI023,기초한문,이성민,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI001,동양사상입문,안영탁,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI003,문학입문,유승호,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI004,역사학입문,이성,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI007,정치학입문,이택선,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI023,기초한문,조혁상,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI010,경제학입문,박경영,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI010,경제학입문,고명덕,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI010,경제학입문,이덕호,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI010,경제학입문,이태봉,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI016,기초독어1,주일선,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI016,기초독어1,김연순,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI018,기초러시아어1,오종우,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI018,기초러시아어1,최정현,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI018,기초러시아어1,이남경,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI020,기초일본어1,하영미,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI020,기초일본어1,김주영,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI021,기초일본어2,하영미,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI014,기초중국어1,김보영,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI014,기초중국어1,왕수향,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI014,기초중국어1,조은정,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI014,기초중국어1,강용중,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI012,기초프랑스어1,이가야,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI012,기초프랑스어1,노윤채,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI012,기초프랑스어1,김기일,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI012,기초프랑스어1,이신자,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI023,기초한문,이규필,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI023,기초한문,강지희,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI001,동양사상입문,유현주,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI003,문학입문,최병구,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI003,문학입문,양정화,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI003,문학입문,김학현,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI003,문학입문,권정희,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI003,문학입문,윤설희,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI009,사회학입문,김기헌,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI009,사회학입문,구정우,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI002,언어학입문,박희수,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI004,역사학입문,이유표,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI004,역사학입문,김대식,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI004,역사학입문,유정애,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI004,역사학입문,이평수,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI004,역사학입문,정동준,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI007,정치학입문,김병욱,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI007,정치학입문,심승우,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI007,정치학입문,김현주,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI005,철학입문,정준영,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI005,철학입문,박필배,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI005,철학입문,김종엽,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI005,철학입문,데이빗레비스톤,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI024,희랍어,김태경,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI016,기초독어1,홍미경,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI014,기초중국어1,장수연,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI023,기초한문,정은주,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI008,심리학입문,김기범,,,3,,,,,,,0,0,0,0,0,0,0
기초인문사회과학,교양,GEDI006,사회과학연구입문,김동현,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB001,미분적분학1,배종식,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,배종식,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB018,생명과학2,타미슬라브카라노빅,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB003,선형대수학,김응기,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB007,이산수학,윤상운,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB014,일반화학2,선호성,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB021,고급미분적분학2,킨카찬드라다스,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB027,고급생명과학2,배외식,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB027,고급생명과학2,윤환수,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB027,고급생명과학2,타미슬라브카라노빅,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB004,공학수학1,유원종,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB004,공학수학1,송봉식,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB005,공학수학2,박준현,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB005,공학수학2,최문택,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB005,공학수학2,권영돈,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB005,공학수학2,이진기,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB005,공학수학2,조란라도예비치,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB005,공학수학2,길이만,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB030,공학컴퓨터프로그래밍,백승현,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB030,공학컴퓨터프로그래밍,이규민,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB001,미분적분학1,최용빈,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB001,미분적분학1,권재훈,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,권순학,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB032,미분적분학실습2,천기상,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB032,미분적분학실습2,권순학,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB018,생명과학2,이석희,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB019,생명과학실험2,박석희,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB019,생명과학실험2,김길룡,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB019,생명과학실험2,이상호,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB019,생명과학실험2,김승철,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB019,생명과학실험2,배외식,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB019,생명과학실험2,윤환수,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB019,생명과학실험2,권재영,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB019,생명과학실험2,이석희,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB003,선형대수학,광황,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB003,선형대수학,김현수,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB003,선형대수학,박기섭,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB003,선형대수학,이상구,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB007,이산수학,김장수,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB007,이산수학,루이스사이몬,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB007,이산수학,이영수,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB010,일반물리학2,아샤바르드와지,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB010,일반물리학2,랍라하예,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,채경육,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,홍승우,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,이주열,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,오필열,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,박성하,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,박성찬,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,윤석왕,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,유인태,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,황정식,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,박일흥,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,카르스텐로트,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,최우석,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,한정훈,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,안종렬,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,최한용,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,정동근,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,강대준,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB011,일반물리학실험2,김윤배,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB014,일반화학2,타탄프렘쿠마르,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB015,일반화학실험2,김영독,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB015,일반화학실험2,김지만,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB015,일반화학실험2,손성욱,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB015,일반화학실험2,김용호,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB015,일반화학실험2,이동기,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB015,일반화학실험2,선호성,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB015,일반화학실험2,윤완수,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB015,일반화학실험2,정덕영,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB015,일반화학실험2,윤재숙,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB015,일반화학실험2,팽기욱,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB015,일반화학실험2,김양균,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB015,일반화학실험2,권영욱,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB029,프로그래밍기초와실습,황대준,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB029,프로그래밍기초와실습,안드레아반키,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB029,프로그래밍기초와실습,정진규,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB028,확률및통계,박현진,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB028,확률및통계,이준호,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB028,확률및통계,길이만,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB028,확률및통계,윤석호,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB030,공학컴퓨터프로그래밍,박문수,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,황인성,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,최용빈,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,이종락,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,김창헌,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,루이스사이몬,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,천기상,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,박기섭,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,설한국,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,박정형,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,서이혁,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,유성욱,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,광황,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB002,미분적분학2,김현수,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB018,생명과학2,박석희,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB018,생명과학2,김승철,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB018,생명과학2,김홍태,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB018,생명과학2,권재영,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB018,생명과학2,김길룡,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB018,생명과학2,이상호,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB010,일반물리학2,카와이신스케,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB010,일반물리학2,한정훈,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB010,일반물리학2,오필열,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB010,일반물리학2,최무용,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB010,일반물리학2,송영재,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB010,일반물리학2,최한용,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB010,일반물리학2,카르스텐로트,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB010,일반물리학2,김윤배,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB010,일반물리학2,박성하,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB010,일반물리학2,홍승우,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB014,일반화학2,안토니윌슨,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB014,일반화학2,윤완수,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB014,일반화학2,송창식,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB014,일반화학2,김용호,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB005,공학수학2,미트라게게르치,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB001,미분적분학1,설한국,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB003,선형대수학,윤상운,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB004,공학수학1,박준현,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB005,공학수학2,이창구,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB030,공학컴퓨터프로그래밍,류창국,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB001,미분적분학1,유성욱,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB003,선형대수학,루이스사이몬,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB007,이산수학,김응기,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB029,프로그래밍기초와실습,김유성,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB016,생명과학1,타미슬라브카라노빅,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB012,일반화학1,송창식,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB020,고급미분적분학1,킨카찬드라다스,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB020,고급미분적분학1,권재훈,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB026,고급생명과학1,이상호,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB026,고급생명과학1,김승철,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB026,고급생명과학1,타미슬라브카라노빅,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB004,공학수학1,최문택,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB004,공학수학1,김경훈,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB004,공학수학1,김문영,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB004,공학수학1,길이만,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB004,공학수학1,조란라도예비치,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB004,공학수학1,박현진,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB030,공학컴퓨터프로그래밍,이주용,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB030,공학컴퓨터프로그래밍,유우종,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB001,미분적분학1,김현수,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB031,미분적분학실습1,설한국,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB016,생명과학1,권재영,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB017,생명과학실험1,이상호,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB017,생명과학실험1,배용수,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB017,생명과학실험1,박석희,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB017,생명과학실험1,이종호,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB017,생명과학실험1,권재영,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB017,생명과학실험1,김철호,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB017,생명과학실험1,이석희,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB017,생명과학실험1,배외식,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB003,선형대수학,설한국,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB007,이산수학,김진수,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB008,일반물리학1,채경육,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB008,일반물리학1,최우석,,,3,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB009,일반물리학실험1,채경육,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB009,일반물리학실험1,카르스텐로트,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB009,일반물리학실험1,오필열,,,1,,,,,,,0,0,0,0,0,0,0
기초자연과학,교양,GEDB009,일반물리학실험1,박성찬,,,1,,,,,,,0,0,0,0,0,0,0
